index,City,Date,Card Type,Exp Type,Gender,Amount
22363,"Chennai, India",,Platinum,Entertainment,F,117192.0
22364,"Kanpur, India",,Silver,Bills,F,
22365,"Hyderabad, India",2020-12-28,Signature,Entertainment,F,127432.0
22366,"Lucknow, India",2019-01-25,Signature,Entertainment,F,149220.0
22367,"Jaipur, India",2020-10-04,Signature,Grocery,M,102605.0
22368,"Pune, India",2019-04-27,Signature,Food,M,154909.0
22369,"Kanpur, India",2020-01-17,Silver,Grocery,F,248045.0
22370,"Kolkata, India",2019-10-13,Signature,Food,F,100219.0
22371,"Pune, India",2019-07-23,Platinum,Grocery,F,214779.0
22372,"Lucknow, India",2020-11-06,Gold,Food,F,257840.0
22373,"Pune, India",2019-08-14,Platinum,Food,F,82542.0
22374,"Lucknow, India",2019-06-30,Gold,Grocery,F,183873.0
22375,"Pune, India",2020-03-17,Signature,Food,F,264549.0
22376,"Lucknow, India",2020-05-07,Silver,Food,M,204983.0
22377,"Surat, India",2020-03-25,Platinum,Entertainment,F,37019.0
22378,"Pune, India",2019-10-02,Gold,Fuel,M,55829.0
22379,"Chennai, India",,Silver,Entertainment,F,114398.0
22380,"Jaipur, India",2020-05-19,Silver,Food,M,82499.0
22381,"Lucknow, India",,Gold,Bills,M,248735.0
22382,,2020-06-12,Signature,Fuel,F,37936.0
22383,"Jaipur, India",,Silver,Food,M,
22384,"Surat, India",2019-08-08,Silver,Grocery,F,190870.0
22385,"Hyderabad, India",2019-04-13,Platinum,Grocery,F,92144.0
22386,"Lucknow, India",2019-02-17,Signature,Grocery,M,136212.0
22387,"Lucknow, India",2020-01-31,Silver,Food,M,253043.0
22388,"Surat, India",2019-12-09,Silver,Food,F,164375.0
22389,"Hyderabad, India",2019-11-25,Signature,Bills,M,120111.0
22390,"Lucknow, India",2020-03-13,Silver,Grocery,F,284553.0
22391,"Jaipur, India",2020-06-12,Gold,Grocery,F,125596.0
22392,"Pune, India",2019-04-16,Platinum,Bills,M,
22393,"Lucknow, India",2020-03-21,Signature,Entertainment,M,74003.0
22394,,2019-03-28,Platinum,Entertainment,M,
22395,"Chennai, India",2020-03-31,Gold,Fuel,M,245806.0
22396,"Pune, India",2019-12-18,Silver,Fuel,M,247664.0
22397,"Jaipur, India",2020-02-17,Signature,Grocery,F,88241.0
22398,"Kolkata, India",2019-11-16,Silver,Bills,F,64018.0
22399,"Kanpur, India",2020-09-08,Signature,Grocery,F,244340.0
22400,"Kolkata, India",2020-07-04,Signature,Fuel,M,94359.0
22401,"Kanpur, India",2019-11-18,Platinum,Food,M,161097.0
22402,"Chennai, India",2020-07-27,Gold,Fuel,F,63133.0
22403,"Kanpur, India",2019-10-09,Signature,Entertainment,M,133718.0
22404,"Chennai, India",2019-01-11,Signature,Grocery,F,55624.0
22405,"Kanpur, India",2020-01-02,Platinum,Food,M,288499.0
22406,"Kanpur, India",2020-11-23,Gold,Grocery,M,
22407,"Jaipur, India",2019-01-31,Silver,Entertainment,F,285281.0
22408,"Jaipur, India",2020-08-11,Silver,Fuel,M,249567.0
22409,"Pune, India",2020-04-15,Signature,Fuel,F,40823.0
22410,,2019-10-29,Gold,Food,M,52745.0
22411,"Hyderabad, India",2020-05-16,Signature,Entertainment,F,146191.0
22412,"Chennai, India",2020-05-14,Signature,Bills,F,3696.0
22413,,2020-09-20,Gold,Grocery,M,
22414,"Kanpur, India",2019-12-21,Platinum,Grocery,F,118720.0
22415,"Surat, India",2020-10-10,Silver,Entertainment,F,80996.0
22416,"Pune, India",,Gold,Fuel,F,272040.0
22417,"Pune, India",,Silver,Entertainment,M,232300.0
22418,"Chennai, India",2019-03-22,Signature,Bills,M,83148.0
22419,"Kolkata, India",2020-11-27,Signature,Grocery,M,227657.0
22420,"Jaipur, India",2019-01-05,Platinum,Grocery,M,47330.0
22421,"Lucknow, India",2020-03-02,Signature,Food,M,186739.0
22422,"Surat, India",2020-10-17,Signature,Entertainment,F,90628.0
22423,"Pune, India",2019-05-22,Silver,Entertainment,F,151094.0
22424,"Chennai, India",2020-10-14,Silver,Fuel,M,211744.0
22425,"Jaipur, India",2019-11-01,Silver,Entertainment,M,139154.0
22426,"Kolkata, India",2019-04-04,Silver,Entertainment,M,269265.0
22427,"Kolkata, India",2019-01-13,Gold,Grocery,F,113897.0
22428,"Jaipur, India",2020-01-20,Silver,Grocery,F,47752.0
22429,"Jaipur, India",,Platinum,Bills,M,293317.0
22430,"Chennai, India",2020-10-22,Signature,Grocery,F,207355.0
22431,"Pune, India",2019-03-13,Gold,Grocery,M,163872.0
22432,"Hyderabad, India",2019-01-27,Signature,Entertainment,M,22789.0
22433,,2020-05-31,Signature,Entertainment,M,38759.0
22434,"Chennai, India",,Signature,Grocery,M,182847.0
22435,"Kanpur, India",2019-11-07,Gold,Fuel,M,79531.0
22436,"Kanpur, India",2020-09-12,Signature,Grocery,M,174115.0
22437,"Kolkata, India",,Silver,Food,M,46588.0
22438,"Lucknow, India",2019-08-15,Gold,Entertainment,F,
22439,"Lucknow, India",,Signature,Grocery,M,62726.0
22440,"Pune, India",2019-01-03,Signature,Grocery,M,60572.0
22441,"Pune, India",2019-04-12,Signature,Grocery,F,64730.0
22442,"Kanpur, India",2019-01-28,Gold,Fuel,M,67816.0
22443,"Pune, India",,Gold,Bills,M,
22444,"Lucknow, India",,Platinum,Food,M,276593.0
22445,"Surat, India",2019-10-15,Signature,Grocery,F,141514.0
22446,,2020-02-27,Platinum,Grocery,M,276801.0
22447,"Jaipur, India",2020-11-28,Gold,Grocery,M,127445.0
22448,"Kolkata, India",2020-05-26,Platinum,Entertainment,M,
22449,"Kolkata, India",2019-04-13,Signature,Grocery,M,55387.0
22450,"Surat, India",2020-11-18,Platinum,Fuel,M,
22451,"Lucknow, India",2020-05-06,Signature,Grocery,M,81553.0
22452,"Hyderabad, India",2020-04-08,Gold,Fuel,M,7884.0
22453,"Hyderabad, India",2020-07-12,Gold,Bills,M,
22454,"Chennai, India",2019-01-01,Gold,Grocery,M,88517.0
22455,"Pune, India",2020-04-14,Silver,Bills,M,82698.0
22456,"Chennai, India",2019-06-13,Gold,Food,M,85323.0
22457,"Jaipur, India",2019-07-11,Silver,Fuel,M,291882.0
22458,"Lucknow, India",2020-02-26,Signature,Grocery,F,
22459,"Surat, India",2019-03-16,Silver,Bills,F,116317.0
22460,"Chennai, India",2019-03-18,Platinum,Entertainment,F,256228.0
22461,"Surat, India",2020-11-11,Platinum,Fuel,M,17169.0
22462,"Lucknow, India",2020-08-28,Gold,Food,M,278661.0
22463,"Kolkata, India",2019-01-11,Silver,Bills,M,256130.0
22464,"Chennai, India",2020-11-05,Silver,Fuel,M,109083.0
22465,"Kolkata, India",2019-07-23,Gold,Fuel,F,279674.0
22466,,2020-01-14,Signature,Grocery,M,94036.0
22467,"Kanpur, India",2020-12-01,Platinum,Bills,F,
22468,"Surat, India",2020-10-21,Silver,Food,F,241292.0
22469,"Jaipur, India",2020-09-30,Signature,Grocery,M,199996.0
22470,"Lucknow, India",2020-09-11,Platinum,Food,F,243209.0
22471,"Jaipur, India",2019-02-03,Signature,Grocery,F,138278.0
22472,"Pune, India",2019-05-21,Silver,Fuel,F,53876.0
22473,"Pune, India",2019-09-16,Platinum,Entertainment,F,204492.0
22474,"Pune, India",2019-02-10,Signature,Food,M,246446.0
22475,"Jaipur, India",2020-09-12,Gold,Fuel,F,224201.0
22476,"Hyderabad, India",2019-09-27,Silver,Food,F,89861.0
22477,"Lucknow, India",2019-12-02,Signature,Entertainment,M,138889.0
22478,"Jaipur, India",2020-12-15,Gold,Food,F,
22479,"Surat, India",2020-05-26,Signature,Entertainment,F,178800.0
22480,"Hyderabad, India",2020-04-01,Silver,Food,F,34408.0
22481,"Chennai, India",,Silver,Food,M,25255.0
22482,"Kolkata, India",2020-09-27,Silver,Entertainment,M,
22483,"Pune, India",2019-04-15,Gold,Fuel,F,66772.0
22484,"Surat, India",,Signature,Bills,M,197907.0
22485,"Chennai, India",2019-03-27,Gold,Grocery,M,41520.0
22486,"Kanpur, India",,Gold,Entertainment,F,36267.0
22487,"Surat, India",2019-02-19,Gold,Food,M,149898.0
22488,"Lucknow, India",2019-03-01,Silver,Fuel,M,177618.0
22489,"Lucknow, India",2019-05-26,Signature,Bills,F,238976.0
22490,"Kanpur, India",2019-03-06,Platinum,Food,F,258877.0
22491,"Kolkata, India",2020-12-27,Platinum,Bills,M,
22492,"Hyderabad, India",2020-02-26,Signature,Food,F,31579.0
22493,"Hyderabad, India",,Silver,Entertainment,F,27340.0
22494,"Jaipur, India",2020-01-28,Platinum,Grocery,F,163080.0
22495,"Kolkata, India",2019-01-12,Platinum,Bills,F,124896.0
22496,"Kolkata, India",,Gold,Fuel,M,113707.0
22497,"Kanpur, India",2019-12-27,Signature,Food,F,273415.0
22498,"Jaipur, India",2020-05-04,Platinum,Bills,F,185241.0
22499,"Hyderabad, India",2020-12-04,Silver,Fuel,M,193400.0
22500,"Chennai, India",2019-03-19,Signature,Food,F,95240.0
22501,"Kolkata, India",2020-02-03,Platinum,Food,M,231992.0
22502,"Pune, India",2019-11-28,Signature,Entertainment,F,6885.0
22503,"Kolkata, India",2019-08-07,Platinum,Entertainment,F,124295.0
22504,"Kanpur, India",2020-02-02,Platinum,Bills,F,290991.0
22505,"Hyderabad, India",2020-04-27,Gold,Food,M,184353.0
22506,"Chennai, India",2019-04-30,Gold,Food,M,264205.0
22507,"Kolkata, India",2020-03-19,Silver,Fuel,M,144815.0
22508,"Hyderabad, India",2019-08-12,Platinum,Fuel,M,24878.0
22509,"Kanpur, India",2020-04-16,Platinum,Food,M,240834.0
22510,"Chennai, India",2020-12-10,Platinum,Bills,F,232260.0
22511,"Chennai, India",2019-12-12,Gold,Food,M,269354.0
22512,"Surat, India",2020-07-13,Gold,Entertainment,F,160554.0
22513,"Kanpur, India",2020-07-27,Silver,Entertainment,F,108982.0
22514,"Kanpur, India",2019-01-21,Platinum,Entertainment,M,255125.0
22515,"Hyderabad, India",2019-03-30,Platinum,Food,M,96919.0
22516,"Lucknow, India",,Signature,Grocery,F,259118.0
22517,"Hyderabad, India",2020-03-29,Silver,Bills,M,61810.0
22518,"Chennai, India",2020-10-29,Platinum,Food,M,66859.0
22519,"Jaipur, India",2020-10-23,Silver,Food,F,81811.0
22520,"Kanpur, India",2019-12-18,Signature,Entertainment,M,95387.0
22521,"Lucknow, India",2019-09-21,Gold,Food,F,264231.0
22522,"Kolkata, India",2020-05-22,Platinum,Grocery,F,43959.0
22523,"Chennai, India",2019-01-02,Gold,Food,M,34875.0
22524,"Kanpur, India",2020-02-24,Signature,Bills,M,16242.0
22525,"Jaipur, India",2020-05-25,Signature,Fuel,M,77837.0
22526,"Lucknow, India",2019-11-01,Platinum,Grocery,M,
22527,"Lucknow, India",2020-04-29,Silver,Bills,M,250606.0
22528,"Chennai, India",2019-11-04,Silver,Entertainment,F,
22529,"Surat, India",2020-11-05,Silver,Grocery,M,203446.0
22530,"Hyderabad, India",2020-07-01,Platinum,Grocery,F,151460.0
22531,"Kolkata, India",2019-09-14,Platinum,Entertainment,F,174473.0
22532,"Kolkata, India",2020-08-06,Gold,Food,F,230944.0
22533,"Chennai, India",,Platinum,Food,F,136648.0
22534,"Lucknow, India",2020-11-12,Gold,Grocery,F,227197.0
22535,"Kanpur, India",2019-10-07,Platinum,Grocery,F,
22536,"Hyderabad, India",2020-01-17,Silver,Food,M,184775.0
22537,"Lucknow, India",2020-07-25,Signature,Entertainment,F,274755.0
22538,"Kolkata, India",2019-01-11,Platinum,Entertainment,F,163413.0
22539,"Kolkata, India",2019-12-15,Silver,Food,M,182807.0
22540,"Hyderabad, India",2019-10-10,Signature,Entertainment,F,80580.0
22541,,,Silver,Fuel,M,126312.0
22542,"Pune, India",2020-12-25,Signature,Food,F,99295.0
22543,"Hyderabad, India",2020-11-14,Signature,Fuel,M,128255.0
22544,"Surat, India",2020-08-06,Silver,Bills,F,23341.0
22545,"Lucknow, India",2020-03-18,Platinum,Fuel,M,
22546,,2019-05-23,Platinum,Entertainment,F,210879.0
22547,"Jaipur, India",2019-12-04,Platinum,Entertainment,F,84801.0
22548,"Chennai, India",2019-07-30,Signature,Food,F,144936.0
22549,"Hyderabad, India",2019-01-05,Platinum,Grocery,F,247183.0
22550,"Kanpur, India",2019-07-29,Platinum,Grocery,M,51020.0
22551,"Kolkata, India",2019-04-13,Platinum,Food,M,
22552,"Pune, India",2020-10-17,Silver,Fuel,F,264007.0
22553,"Hyderabad, India",2019-06-29,Silver,Grocery,F,262741.0
22554,"Surat, India",2020-09-05,Signature,Entertainment,F,3570.0
22555,"Kolkata, India",,Gold,Bills,F,59745.0
22556,"Pune, India",2019-09-30,Signature,Entertainment,M,192900.0
22557,"Kanpur, India",2020-12-18,Silver,Fuel,M,92470.0
22558,"Lucknow, India",2020-06-09,Platinum,Bills,M,237337.0
22559,"Jaipur, India",2019-12-16,Gold,Bills,F,214103.0
22560,"Lucknow, India",2020-05-06,Silver,Fuel,F,67022.0
22561,"Chennai, India",2019-12-15,Silver,Food,M,206525.0
22562,"Hyderabad, India",2020-12-07,Silver,Fuel,F,81932.0
22563,,2019-04-19,Platinum,Food,M,41575.0
22564,"Hyderabad, India",2019-05-30,Signature,Fuel,M,201830.0
22565,"Surat, India",2020-11-03,Gold,Entertainment,M,247769.0
22566,"Surat, India",2020-10-13,Signature,Entertainment,F,
22567,"Jaipur, India",,Platinum,Entertainment,F,41969.0
22568,"Jaipur, India",2019-01-11,Signature,Fuel,M,
22569,"Kanpur, India",2020-12-07,Silver,Bills,F,230257.0
22570,,2019-10-26,Platinum,Grocery,M,78701.0
22571,"Pune, India",2020-11-19,Platinum,Bills,M,
22572,"Kanpur, India",2020-04-08,Signature,Bills,M,255662.0
22573,"Jaipur, India",2019-12-18,Silver,Fuel,F,181296.0
22574,"Chennai, India",2019-01-04,Silver,Bills,F,
22575,"Jaipur, India",2019-03-18,Signature,Grocery,M,185388.0
22576,"Kolkata, India",2019-01-19,Gold,Grocery,M,
22577,"Lucknow, India",2019-01-27,Silver,Food,F,21487.0
22578,"Kanpur, India",2020-05-06,Signature,Entertainment,M,150418.0
22579,"Kolkata, India",2020-03-15,Gold,Fuel,M,
22580,"Surat, India",2019-10-25,Platinum,Bills,F,296802.0
22581,"Kanpur, India",2020-02-03,Gold,Fuel,M,216277.0
22582,"Chennai, India",,Signature,Grocery,M,133593.0
22583,"Lucknow, India",2020-07-11,Silver,Entertainment,M,111850.0
22584,"Chennai, India",2020-04-03,Platinum,Entertainment,M,46611.0
22585,"Surat, India",2019-04-24,Gold,Food,M,279744.0
22586,,2019-02-14,Gold,Fuel,M,188555.0
22587,"Hyderabad, India",2019-09-06,Signature,Grocery,F,18203.0
22588,"Kolkata, India",2020-10-28,Gold,Grocery,F,
22589,"Lucknow, India",2019-02-13,Silver,Fuel,M,230025.0
22590,"Jaipur, India",2020-07-02,Platinum,Grocery,F,160700.0
22591,"Kolkata, India",2019-12-30,Signature,Bills,F,248163.0
22592,,2020-02-12,Platinum,Grocery,F,100542.0
22593,"Lucknow, India",2020-12-14,Platinum,Entertainment,M,228425.0
22594,"Surat, India",2020-01-22,Silver,Food,F,158545.0
22595,"Pune, India",2019-04-27,Silver,Bills,F,126584.0
22596,"Hyderabad, India",2019-04-09,Gold,Grocery,F,19915.0
22597,"Chennai, India",2019-06-22,Platinum,Food,F,267835.0
22598,"Pune, India",2019-03-20,Gold,Fuel,F,276189.0
22599,"Pune, India",2020-05-11,Signature,Fuel,M,85984.0
22600,"Hyderabad, India",2020-06-26,Silver,Fuel,F,81125.0
22601,"Pune, India",2020-07-16,Silver,Bills,F,102730.0
22602,"Chennai, India",2020-03-01,Silver,Fuel,F,
22603,"Kolkata, India",2020-06-13,Platinum,Grocery,M,10323.0
22604,"Kolkata, India",2019-03-11,Gold,Food,M,
22605,"Kanpur, India",2019-10-10,Signature,Grocery,F,21377.0
22606,"Hyderabad, India",2019-02-27,Signature,Fuel,M,177566.0
22607,"Pune, India",2020-12-24,Gold,Entertainment,F,255416.0
22608,"Hyderabad, India",2020-11-15,Silver,Food,M,156954.0
22609,"Surat, India",2020-11-16,Signature,Bills,M,68379.0
22610,"Lucknow, India",,Platinum,Grocery,F,107001.0
22611,"Chennai, India",2020-11-04,Signature,Food,F,96305.0
22612,"Kanpur, India",2019-09-17,Platinum,Entertainment,M,
22613,"Pune, India",2020-01-09,Platinum,Grocery,M,179389.0
22614,"Chennai, India",2020-08-02,Gold,Grocery,M,72018.0
22615,"Kanpur, India",2019-12-13,Platinum,Food,M,149470.0
22616,"Chennai, India",2020-05-01,Silver,Entertainment,M,251861.0
22617,,2019-02-10,Gold,Entertainment,M,198373.0
22618,"Surat, India",2019-01-24,Silver,Grocery,M,
22619,"Kolkata, India",2020-05-07,Platinum,Entertainment,F,231690.0
22620,"Hyderabad, India",2020-07-09,Silver,Entertainment,F,136607.0
22621,"Kanpur, India",,Gold,Bills,F,
22622,"Kolkata, India",2019-02-15,Signature,Bills,M,260356.0
22623,,2019-01-05,Platinum,Food,F,34549.0
22624,"Chennai, India",2020-11-04,Silver,Bills,M,
22625,"Surat, India",2019-03-15,Gold,Food,M,192717.0
22626,"Kanpur, India",2020-08-09,Platinum,Food,M,298083.0
22627,"Jaipur, India",2020-08-01,Gold,Fuel,F,171956.0
22628,"Jaipur, India",2020-01-08,Silver,Grocery,F,125219.0
22629,"Surat, India",2020-10-21,Platinum,Grocery,M,274715.0
22630,"Lucknow, India",2019-06-01,Signature,Entertainment,F,265053.0
22631,"Surat, India",,Silver,Entertainment,F,298130.0
22632,"Kolkata, India",2019-03-27,Silver,Bills,F,249712.0
22633,"Pune, India",2020-11-20,Signature,Food,M,155175.0
22634,"Lucknow, India",,Platinum,Fuel,F,30776.0
22635,,2019-06-16,Platinum,Bills,M,209041.0
22636,"Hyderabad, India",2019-02-20,Gold,Entertainment,F,60661.0
22637,"Hyderabad, India",2019-10-27,Silver,Bills,M,155185.0
22638,"Surat, India",2020-12-11,Signature,Food,F,119976.0
22639,"Lucknow, India",2019-04-24,Platinum,Fuel,F,66006.0
22640,"Kanpur, India",2019-11-11,Platinum,Fuel,M,35982.0
22641,"Pune, India",2020-01-07,Silver,Fuel,M,107383.0
22642,"Chennai, India",2019-06-04,Platinum,Fuel,M,47141.0
22643,"Pune, India",2020-04-12,Signature,Entertainment,M,157616.0
22644,"Kanpur, India",2019-12-09,Gold,Entertainment,M,218615.0
22645,"Jaipur, India",2020-12-25,Platinum,Food,F,118240.0
22646,"Surat, India",2019-01-07,Platinum,Fuel,M,4359.0
22647,,2020-10-22,Platinum,Entertainment,F,249765.0
22648,"Lucknow, India",2019-05-26,Gold,Grocery,M,249011.0
22649,"Hyderabad, India",2019-11-02,Silver,Bills,F,29597.0
22650,"Chennai, India",2019-12-05,Gold,Food,F,
22651,"Surat, India",2020-04-11,Silver,Fuel,M,28903.0
22652,"Kolkata, India",2020-10-13,Gold,Entertainment,F,102516.0
22653,"Chennai, India",,Platinum,Food,M,
22654,,2019-07-21,Signature,Grocery,F,
22655,"Chennai, India",2020-10-18,Gold,Food,M,171568.0
22656,"Lucknow, India",2019-04-25,Silver,Food,M,282282.0
22657,"Kolkata, India",2019-11-23,Signature,Grocery,M,184255.0
22658,"Surat, India",2019-07-22,Platinum,Bills,F,17949.0
22659,"Kolkata, India",2020-10-16,Silver,Bills,F,25557.0
22660,"Kolkata, India",2020-06-23,Signature,Bills,F,17578.0
22661,"Chennai, India",,Platinum,Food,F,188765.0
22662,"Jaipur, India",2020-09-29,Signature,Entertainment,M,280266.0
22663,"Kanpur, India",2019-10-18,Signature,Entertainment,M,175102.0
22664,"Kanpur, India",2020-10-27,Platinum,Food,F,137410.0
22665,,2020-07-28,Gold,Bills,F,74503.0
22666,"Kolkata, India",2020-01-06,Platinum,Food,F,21947.0
22667,"Hyderabad, India",2020-01-20,Signature,Fuel,M,229786.0
22668,"Chennai, India",,Signature,Entertainment,F,
22669,"Lucknow, India",2019-04-08,Platinum,Fuel,M,155702.0
22670,"Lucknow, India",2020-11-07,Gold,Fuel,M,58897.0
22671,"Hyderabad, India",2020-06-11,Signature,Food,M,273040.0
22672,"Kolkata, India",2020-09-15,Signature,Fuel,M,249437.0
22673,"Surat, India",2020-06-22,Silver,Entertainment,F,32922.0
22674,"Surat, India",2020-07-08,Signature,Bills,M,
22675,"Surat, India",2019-12-31,Silver,Food,F,77653.0
22676,"Lucknow, India",2020-01-17,Platinum,Entertainment,M,284541.0
22677,"Kolkata, India",2019-10-20,Signature,Grocery,F,82476.0
22678,"Kanpur, India",2020-12-24,Silver,Food,F,254095.0
22679,"Kanpur, India",2020-03-23,Silver,Fuel,M,253215.0
22680,"Lucknow, India",,Platinum,Grocery,F,168417.0
22681,"Kolkata, India",2019-10-21,Signature,Grocery,M,121590.0
22682,"Kolkata, India",2019-05-24,Platinum,Entertainment,M,
22683,"Lucknow, India",2020-10-19,Signature,Entertainment,M,
22684,,2019-02-12,Platinum,Grocery,M,223566.0
22685,"Surat, India",2019-12-24,Silver,Bills,M,254986.0
22686,"Chennai, India",2020-12-03,Signature,Food,M,64647.0
22687,"Chennai, India",2019-04-14,Gold,Food,M,20647.0
22688,"Kolkata, India",2020-05-02,Signature,Entertainment,F,126699.0
22689,,2020-02-26,Silver,Bills,F,190246.0
22690,,2019-12-01,Silver,Entertainment,M,30956.0
22691,"Pune, India",2020-03-27,Gold,Grocery,M,60474.0
22692,"Surat, India",2020-07-14,Platinum,Food,F,92100.0
22693,"Kolkata, India",2019-01-31,Silver,Entertainment,F,229840.0
22694,"Pune, India",2019-01-03,Silver,Fuel,F,
22695,"Hyderabad, India",2019-01-31,Platinum,Entertainment,F,78845.0
22696,"Hyderabad, India",2019-02-13,Silver,Entertainment,M,216726.0
22697,,2019-03-19,Silver,Grocery,F,275012.0
22698,"Surat, India",2020-12-08,Silver,Bills,M,191728.0
22699,"Kolkata, India",2020-01-15,Signature,Entertainment,M,278066.0
22700,"Kanpur, India",2020-01-27,Platinum,Fuel,M,44802.0
22701,"Chennai, India",2019-12-28,Signature,Entertainment,M,174919.0
22702,"Pune, India",2020-05-11,Platinum,Food,F,
22703,,2020-05-12,Silver,Food,F,147647.0
22704,"Chennai, India",,Signature,Bills,M,127500.0
22705,,2020-08-31,Silver,Grocery,M,50065.0
22706,"Kanpur, India",2019-02-03,Platinum,Entertainment,F,71908.0
22707,"Surat, India",2020-04-14,Signature,Bills,F,5658.0
22708,"Lucknow, India",,Platinum,Entertainment,F,
22709,"Surat, India",2019-02-12,Platinum,Fuel,F,161263.0
22710,"Hyderabad, India",2020-05-12,Signature,Bills,M,295601.0
22711,"Pune, India",,Signature,Food,M,196248.0
22712,"Kolkata, India",2019-08-06,Gold,Food,F,248405.0
22713,"Kolkata, India",2019-05-03,Signature,Grocery,F,22278.0
22714,"Chennai, India",2019-06-30,Platinum,Food,M,173733.0
22715,"Jaipur, India",2019-08-27,Silver,Entertainment,M,
22716,"Lucknow, India",2020-03-02,Gold,Grocery,M,126017.0
22717,"Chennai, India",2020-02-16,Gold,Grocery,F,106602.0
22718,"Kolkata, India",2019-02-20,Platinum,Grocery,M,4514.0
22719,"Chennai, India",2020-01-13,Platinum,Grocery,M,196796.0
22720,"Surat, India",2019-04-22,Gold,Entertainment,F,180976.0
22721,"Kolkata, India",2019-05-08,Silver,Grocery,F,278394.0
22722,"Pune, India",2019-08-19,Gold,Fuel,M,147385.0
22723,"Jaipur, India",2019-11-02,Silver,Food,M,
22724,"Kanpur, India",,Silver,Entertainment,M,50710.0
22725,"Chennai, India",2020-11-15,Signature,Fuel,M,158976.0
22726,"Pune, India",2020-10-22,Platinum,Fuel,F,102912.0
22727,"Kolkata, India",,Silver,Grocery,F,127893.0
22728,"Hyderabad, India",2020-02-21,Platinum,Food,M,290235.0
22729,"Surat, India",2020-06-06,Signature,Bills,M,22713.0
22730,"Surat, India",2019-03-03,Gold,Entertainment,F,
22731,,2019-02-03,Signature,Food,F,2280.0
